PARTY_NAME,PartyNumber,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY
ARKLAHOMA INDUSTRIAL REFRIG INC,14059,100000046278115,100000046288357,BILL_TO,100000046274054,3079,ARKLAHOMA INDUSTRIAL REFRIG INC,100000046284355,A,13748,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3681,PO BOX 189,,,,MAGAZINE,72943,AR,US
ASSOCIATED AIR PRODUCTS INC,14060,100000046278116,100000046288033,BILL_TO,100000046274055,2246,ASSOCIATED AIR PRODUCTS INC,100000046283522,A,13749,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3357,14900 W 107TH ST,,,,LENEXA,66215,KS,US
BAMA CORPORATION,14061,100000046278913,100000046289170,BILL_TO,100000046274056,2631,BAMA CORPORATION,100000046283907,A,14544,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4494,5377 E 66TH ST N,,,,TULSA,74117,OK,US
DAVES AIR,14081,100000046278834,100000046289113,BILL_TO,100000046274076,2205,DAVES AIR,100000046283481,A,14465,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4437,2440 TANGLEWOOD LN,,,,HUGO,74743,OK,US
BARD MANUFACTURING CO INC,14062,100000046278914,100000046287376,BILL_TO,100000046274057,1454,BARD MANUFACTURING CO INC,100000046282730,A,14545,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2700,PO BOX 73293-N,,,,CLEVELAND,44193-0814,OH,US
GEORGE'S HOMETOWN HEAT & AIR,14063,100000046278117,100000046288034,BILL_TO,100000046274058,1201,GEORGE'S HOMETOWN HEAT & AIR,100000046282477,A,13750,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3358,PO BOX 1533,,,,ROGERS,72757,AR,US
GREENHECK COMMISSION,14064,100000046277565,100000046288359,BILL_TO,100000046274059,3017,GREENHECK COMMISSION,100000046284293,A,13199,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3683,BIN 145,,,,MILWAUKEE,53288,WI,US
MISSOURI STATE UNIVERSITY,14065,100000046278119,100000046288509,BILL_TO,100000046274060,2251,MISSOURI STATE UNIVERSITY,100000046283527,A,13752,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3833,901 S NATIONAL AVE,,,,SPRINGDIELD,65897,MO,US
TULSA COUNTY PUBLIC FACILITIES AUTH,14066,100000046278122,100000046287712,BILL_TO,100000046274061,1458,TULSA COUNTY PUBLIC FACILITIES AUTH,100000046282734,A,13755,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,3036,P O BOX 4735,,,,TULSA,74159,OK,US
TULSA COUNTY PUBLIC FACILITIES AUTH,14066,100000046278147,100000046287386,BILL_TO,100000046274061,1458,TULSA COUNTY PUBLIC FACILITIES AUTH,100000046282734,A,13780,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2710,5918 S 129TH E AVE,,,,TULSA,74134,OK,US
TULSA COUNTY PUBLIC FACILITIES AUTH,14066,100000046279447,100000046287869,BILL_TO,100000046274061,1458,TULSA COUNTY PUBLIC FACILITIES AUTH,100000046282734,A,15076,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,3193,4145 E 21ST ST,,,,TULSA,74114,OK,US
KEET O'GARY CONSTRUCTION LLC,14067,100000046277774,100000046287058,BILL_TO,100000046274062,1206,KEET O'GARY CONSTRUCTION LLC,100000046282482,A,13407,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2382,7324 COCK OF THE WALK LN,,,,NORTH LITTLE ROCK,72113,AR,US
KEET O'GARY CONSTRUCTION LLC,14067,100000046277774,100000046288516,SHIP_TO,100000046274062,1206,KEET O'GARY CONSTRUCTION LLC,100000046282482,A,13407,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3840,7324 COCK OF THE WALK LN,,,,NORTH LITTLE ROCK,72113,AR,US
CENTRAL MECHANICAL WICHITA LLC,14068,100000046277775,100000046287223,BILL_TO,100000046274063,1464,CENTRAL MECHANICAL WICHITA LLC,100000046282740,A,13408,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2547,PO BOX 47343,,,,WICHITA,67201,KS,US
STEVENSON HEAT & AIR,14069,100000046277777,100000046287060,BILL_TO,100000046274064,2254,STEVENSON HEAT & AIR,100000046283530,A,13410,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2384,28 STEVENS RD,,,,CONWAY,72032,AR,US
STEVENSON HEAT & AIR,14069,100000046277777,100000046288371,SHIP_TO,100000046274064,2254,STEVENSON HEAT & AIR,100000046283530,A,13410,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3695,28 STEVENS RD,,,,CONWAY,72032,AR,US
CENTRAL AIR CONDITIONING & PLUMBING,14070,100000046277778,100000046287061,SHIP_TO,100000046274065,1208,CENTRAL AIR CONDITIONING & PLUMBING,100000046282484,A,13411,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2385,450 S KINGS HWY,,,,TEXARKANA,75501,TX,US
CENTRAL AIR CONDITIONING & PLUMBING,14070,100000046277778,100000046289008,BILL_TO,100000046274065,1208,CENTRAL AIR CONDITIONING & PLUMBING,100000046282484,A,13411,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4332,450 S KINGS HWY,,,,TEXARKANA,75501,TX,US
POETTKER CONSTRUCTION COMPANY,14071,100000046279048,100000046287225,BILL_TO,100000046274066,2255,POETTKER CONSTRUCTION COMPANY,100000046283531,A,14678,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2549,400 S GERMANTOWN RD,,,,BREESE,62230,IL,US
BROADWAY CONTRACTING,14072,100000046278128,100000046288521,BILL_TO,100000046274067,1728,BROADWAY CONTRACTING,100000046283004,A,13761,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3845,17848 HIDDEN MEADOWS DR,,,,SILOAM SPRINGS,72761,AR,US
SUSAN'S RESTAURANT,14073,100000046278668,100000046287227,SHIP_TO,100000046274068,3030,SUSAN'S RESTAURANT,100000046284306,A,14299,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2551,1440 W SUNSET,,,,SPRINGDALE,72764,AR,US
SUSAN'S RESTAURANT,14073,100000046278668,100000046287228,BILL_TO,100000046274068,3030,SUSAN'S RESTAURANT,100000046284306,A,14299,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2552,1440 W SUNSET,,,,SPRINGDALE,72764,AR,US
CITY ELECTRIC SUPPLY CO,14074,100000046278730,100000046287230,BILL_TO,100000046274069,2905,CITY ELECTRIC SUPPLY CO,100000046284181,A,14361,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2554,PO BOX 131811,,,,DALLAS,75303,TX,US
HAJOCA CORPORATION,14075,100000046277782,100000046287063,SHIP_TO,100000046274070,2908,HAJOCA CORPORATION,100000046284184,A,13415,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,Y,P,2387,10705 RIEGER RD STE 200,,,,BATON ROUGE,70809,LA,US
HAJOCA CORPORATION,14075,100000046277782,100000046289010,BILL_TO,100000046274070,2908,HAJOCA CORPORATION,100000046284184,A,13415,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,P,4334,10705 RIEGER RD STE 200,,,,BATON ROUGE,70809,LA,US
HAJOCA CORPORATION,14075,100000046278129,100000046287721,BILL_TO,100000046274070,2908,HAJOCA CORPORATION,100000046284184,A,13762,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3045,PO BOX 842912,,,,BOSTON,02284-2912,MA,US
MCALESTER REGIONAL HEALTH CENTER,14076,100000046277852,100000046289013,BILL_TO,100000046274071,3036,MCALESTER REGIONAL HEALTH CENTER,100000046284312,A,13485,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4337,1 CLARK BASS BLVD,,,,MCALESTER,74501,OK,US
MCDONALDS,14077,100000046277787,100000046287067,BILL_TO,100000046274072,1731,MCDONALDS,100000046283007,A,13420,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2391,1468A E MOUNTAIN RD,,,,SPRINGDALE,72764,AR,US
MEMPHIS COOLING TOWERS LLC,14078,100000046279176,100000046287724,BILL_TO,100000046274073,2909,MEMPHIS COOLING TOWERS LLC,100000046284185,A,14806,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3048,PO BOX 771767,,,,MEMPHIS,38177,TN,US
MARSHALLTOWN COMPANY,14079,100000046278929,100000046287883,BILL_TO,100000046274074,2109,MARSHALLTOWN COMPANY,100000046283385,A,14560,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3207,PO BOX 738,,,,MARSHALLTOWN,50158,IA,US
MATRIX SERVICE,14080,100000046278678,100000046287069,BILL_TO,100000046274075,1732,MATRIX SERVICE,100000046283008,A,14309,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2393,1105 W MAIN PKWY,,,,CATOOSA,74015,OK,US
MOUNTAIN MECHANICAL,14082,100000046277825,100000046288118,SHIP_TO,100000046274077,2164,MOUNTAIN MECHANICAL,100000046283440,A,13458,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3442,903 S SCHOOL,,,,FAYETTEVILLE,72701,AR,US
MOUNTAIN MECHANICAL,14082,100000046277825,100000046288119,BILL_TO,100000046274077,2164,MOUNTAIN MECHANICAL,100000046283440,A,13458,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3443,903 S SCHOOL,,,,FAYETTEVILLE,72701,AR,US
SOUTHWEST STEEL PROCESSING,14083,100000046277992,100000046288402,BILL_TO,100000046274078,2920,SOUTHWEST STEEL PROCESSING,100000046284196,A,13625,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3726,4900 LIGHTHOUSE DR,,,,NEWPORT,72112,AR,US
ST VINCENT INFIRMARY,14084,100000046277993,100000046289035,BILL_TO,100000046274079,1160,ST VINCENT INFIRMARY,100000046282436,A,13626,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,4359,PO BOX 636000,,,,LITTLETON,80163-6000,CO,US
ST VINCENT INFIRMARY,14084,100000046278548,100000046286867,BILL_TO,100000046274079,1160,ST VINCENT INFIRMARY,100000046282436,A,14179,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2191,2 ST VINCENT CIR,,,,LITTLE ROCK,72205,AR,US
ST VINCENT INFIRMARY,14084,100000046278548,100000046289036,SHIP_TO,100000046274079,1160,ST VINCENT INFIRMARY,100000046282436,A,14179,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4360,2 ST VINCENT CIR,,,,LITTLE ROCK,72205,AR,US
SERVICE SOLUTIONS LLC,14085,100000046277828,100000046289038,BILL_TO,100000046274080,2167,SERVICE SOLUTIONS LLC,100000046283443,A,13461,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4362,PO BOX 265,,,,SHERIDAN,72150,AR,US
CLIMATE PROS LLC,14086,100000046278843,100000046289122,BILL_TO,100000046274081,3146,CLIMATE PROS LLC,100000046284422,A,14474,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4446,55 N BRANDON DR,,,,GLENDALE HEIGHTS,60139,IL,US
GOZA CONSTRUCTION LLC,14087,100000046279098,100000046287756,BILL_TO,100000046274082,2699,GOZA CONSTRUCTION LLC,100000046283975,A,14728,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3080,919 N 15TH ST,,,,ARKADELPHIA,71923,AR,US
BATCHELOR & KIMBELL INC,14088,100000046277995,100000046288411,BILL_TO,100000046274083,3147,BATCHELOR & KIMBELL INC,100000046284423,A,13628,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3735,3130 MAIN ST STE L,,,,PRYOR,74361,OK,US
BRAY SHEET METAL,14089,100000046279465,100000046287758,BILL_TO,100000046274084,2169,BRAY SHEET METAL,100000046283445,A,15094,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3082,1508 SCOTT ST,,,,LITTLE ROCK,72202,AR,US
GENERAL MECHANICAL CONTR,14090,100000046277710,100000046287459,BILL_TO,100000046274085,1689,GENERAL MECHANICAL CONTR,100000046282965,A,13343,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2783,PO BOX 190320,,,,LITTLE ROCK,72219,AR,US
FNA GROUP INC,14091,100000046278560,100000046288416,BILL_TO,100000046274086,2703,FNA GROUP INC,100000046283979,A,14191,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3740,7152 99TH ST,,,,PLEASANT PRAIRIE,53158,WI,US
CHURCHILL HOMES LLC,14092,100000046279104,100000046286878,SHIP_TO,100000046274087,2222,CHURCHILL HOMES LLC,100000046283498,A,14734,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2202,9800 JUSTIN CT,,,,CHOCTAW,73020,OK,US
CHURCHILL HOMES LLC,14092,100000046279104,100000046289127,BILL_TO,100000046274087,2222,CHURCHILL HOMES LLC,100000046283498,A,14734,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4451,9800 JUSTIN CT,,,,CHOCTAW,73020,OK,US
DAVE GOODSON,14093,100000046279473,100000046287093,SHIP_TO,100000046274088,2223,DAVE GOODSON,100000046283499,A,15102,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2417,7261 WABASH 17 AVE,,,,MOUNT CARMEL,62863,IL,US
DAVE GOODSON,14093,100000046279473,100000046289128,BILL_TO,100000046274088,2223,DAVE GOODSON,100000046283499,A,15102,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4452,7261 WABASH 17 AVE,,,,MOUNT CARMEL,62863,IL,US
ACCOUNTS PAYABLE SHARED SERVICES,14094,100000046278847,100000046289129,BILL_TO,100000046274089,1694,ACCOUNTS PAYABLE SHARED SERVICES,100000046282970,A,14478,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4453,PO BOX 10386,,,,SPRINGFIELD,65808-0386,MO,US
XPO LOGISTICS,14095,100000046277721,100000046287465,BILL_TO,100000046274090,2985,XPO LOGISTICS,100000046284261,A,13354,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2789,2400 MAIN MAIT ST,,,,PRYOR,74361,OK,US
AERCO,14096,100000046278004,100000046287466,BILL_TO,100000046274091,2986,AERCO,100000046284262,A,13637,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2790,CO-OP FUNDS,,,,,,,US
SENTINEL SERVICES LLC,14097,100000046277724,100000046287471,SHIP_TO,100000046274092,2399,SENTINEL SERVICES LLC,100000046283675,A,13357,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2795,2073 N CENTER ST STE E,,,,ELKINS,72727,AR,US
SENTINEL SERVICES LLC,14097,100000046277724,100000046289131,BILL_TO,100000046274092,2399,SENTINEL SERVICES LLC,100000046283675,A,13357,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4455,2073 N CENTER ST STE E,,,,ELKINS,72727,AR,US
H&M INDUSTRIAL SERVICES,14098,100000046278276,100000046287099,SHIP_TO,100000046274093,2468,H&M INDUSTRIAL SERVICES,100000046283744,A,13907,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2423,50 SECURITY DR,,,,JACKSON,38305,TN,US
H&M INDUSTRIAL SERVICES,14098,100000046278276,100000046287772,BILL_TO,100000046274093,2468,H&M INDUSTRIAL SERVICES,100000046283744,A,13907,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3096,50 SECURITY DR,,,,JACKSON,38305,TN,US
SYLAMORE RANGER DISTRICT USDA,14099,100000046278564,100000046288485,BILL_TO,100000046274094,2175,SYLAMORE RANGER DISTRICT USDA,100000046283451,A,14195,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3809,1001 E MAIN ST,,,,MOUNTAIN VIEW,72560,AR,US
WRIGHTS HEAT AIR & REFRIGERATION,14100,100000046278565,100000046287775,BILL_TO,100000046274095,2989,WRIGHTS HEAT AIR & REFRIGERATION,100000046284265,A,14196,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3099,1180 S 79TH E AVE,,,,TULSA,74112,OK,US
EUBANKS OUTDOOR POWER,14101,100000046278284,100000046289134,BILL_TO,100000046274096,2993,EUBANKS OUTDOOR POWER,100000046284269,A,13915,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4458,25390 US HWY 59,,,,GROVE,74344,OK,US
RBIS LLC,14102,100000046277727,100000046287524,BILL_TO,100000046274097,2935,RBIS LLC,100000046284211,A,13360,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2848,PO BOX 1364,,,,TEXARKANA,75504,TX,US
HARRISON ENERGY PARTNERS,14103,100000046278855,100000046287846,BILL_TO,100000046274098,1182,HARRISON ENERGY PARTNERS,100000046282458,A,14486,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3170,1501 WPARK DR STE 9,,,,LITTLE ROCK,72204,AR,US
RAPER MECHANICAL,14104,100000046278054,100000046288173,BILL_TO,100000046274099,2942,RAPER MECHANICAL,100000046284218,A,13687,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3497,PO BOX 755,,,,BIXBY,74008,OK,US
READING MIDWEST DIST LLC,14105,100000046278858,100000046287478,BILL_TO,100000046274100,2181,READING MIDWEST DIST LLC,100000046283457,A,14489,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2802,2800 N LYNN RIGGS BLVD,,,,CLAREMORE,74017-3387,OK,US
CITY OF FAYETTEVILLE,14106,100000046279487,100000046289204,BILL_TO,100000046274101,2188,CITY OF FAYETTEVILLE,100000046283464,A,15116,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4528,113 W MOUNTAIN ST,,,,FAYETTEVILLE,72701,AR,US
AAON COIL PRODUCTS INC,14107,100000046278865,100000046288180,BILL_TO,100000046274102,2189,AAON COIL PRODUCTS INC,100000046283465,A,14496,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3504,203 GUM SPRINGS RD,,,,LONGVIEW,75602,TX,US
ABC AIR CONDITIONING,14108,100000046278418,100000046287186,BILL_TO,100000046274103,1707,ABC AIR CONDITIONING,100000046282983,A,14049,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2510,PO BOX 4243,,,,TULSA,74159,OK,US
AIR DUCT INC,14109,100000046278581,100000046287119,BILL_TO,100000046274104,2746,AIR DUCT INC,100000046284022,A,14212,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2443,4434 S JACKSON,,,,TULSA,74107,OK,US
AIR PRO HEATING & AIR COND INC,14110,100000046279489,100000046289205,BILL_TO,100000046274105,1364,AIR PRO HEATING & AIR COND INC,100000046282640,A,15118,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4529,PO BOX 11527,,,,FORT SMITH,72917,AR,US
JOHN GRIM REFRIGERATION,14111,100000046277394,100000046287030,BILL_TO,100000046274106,1059,JOHN GRIM REFRIGERATION,100000046282335,A,13028,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2354,24301 E 96TH ST S,,,,BROKEN ARROW,74014,OK,US
OSBORN HEATING & AIR,14112,100000046278358,100000046286746,BILL_TO,100000046274107,1061,OSBORN HEATING & AIR,100000046282337,A,13989,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2070,6215 HWY 84,,,,BISMARCK,71929,AR,US
OZARK MOUNTAIN POULTRY,14113,100000046279077,100000046287034,BILL_TO,100000046274108,1062,OZARK MOUNTAIN POULTRY,100000046282338,A,14707,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2358,PO BOX 2440,,,,ROGERS,72757,AR,US
MICHELLE WEBER WITH GROUP O,14114,100000046278644,100000046286747,BILL_TO,100000046274109,1543,MICHELLE WEBER WITH GROUP O,100000046282819,A,14275,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2071,9201 FAULKNER LAKE RD,,,,NORTH LITTLE ROCK,72117,AR,US
MOREHART HEATING & AIR INC,14115,100000046277396,100000046288681,BILL_TO,100000046274110,1278,MOREHART HEATING & AIR INC,100000046282554,A,13030,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4005,3813 QUAIL LN,,,,BENTON,72019,AR,US
OCE MECHANICAL,14116,100000046278807,100000046288683,SHIP_TO,100000046274111,1547,OCE MECHANICAL,100000046282823,A,14438,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4007,3837 W VANCOUVER ST,,,,BROKEN ARROW,74012,OK,US
OCE MECHANICAL,14116,100000046278807,100000046289081,BILL_TO,100000046274111,1547,OCE MECHANICAL,100000046282823,A,14438,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4405,3837 W VANCOUVER ST,,,,BROKEN ARROW,74012,OK,US
STAR MECHANICAL SUPPLY,14117,100000046279518,100000046287037,BILL_TO,100000046274112,2082,STAR MECHANICAL SUPPLY,100000046283358,A,15147,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2361,122 W RANDALL RD,,,,SPRINGDALE,72764,AR,US
WORTMAN CENTRAL AIR,14118,100000046279521,100000046289264,BILL_TO,100000046274113,3084,WORTMAN CENTRAL AIR,100000046284360,A,15150,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4588,1612 E 6TH ST,,,,TULSA,74120,OK,US
WW GRAINGER INC,14119,100000046278361,100000046289084,BILL_TO,100000046274114,2965,WW GRAINGER INC,100000046284241,A,13992,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4408,100 GRAINGER PKWY,,,,LAKE FOREST,60045-5201,IL,US
CORECIVIC,14120,100000046278363,100000046289086,BILL_TO,100000046274115,2084,CORECIVIC,100000046283360,A,13994,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4410,5501 VIRGINIA WAY STE 110,,,,BRENTWOOD,37027,TN,US
TWO RIVERS SCHOOL DISTRICT,14121,100000046278934,100000046289267,BILL_TO,100000046274116,1553,TWO RIVERS SCHOOL DISTRICT,100000046282829,A,14565,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4591,17727 E STATE HWY 28,,,,OLA,72853,AR,US
ARNOLD & BLEVINS,14122,100000046277632,100000046289273,BILL_TO,100000046274117,1555,ARNOLD & BLEVINS,100000046282831,A,13266,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4597,3716 HARROLD ST,,,,NORTH LITTLE ROCK,72118,AR,US
EWING KESSLER,14123,100000046279528,100000046288689,BILL_TO,100000046274118,2355,EWING KESSLER,100000046283631,A,15157,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4013,1631 CENTURY CENTER PKWY,,,,MEMPHIS,38134,TN,US
MCQUEENY GROUP INC,14124,100000046278495,100000046289091,BILL_TO,100000046274119,1295,MCQUEENY GROUP INC,100000046282571,A,14126,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4415,13605 W 109TH ST,,,,LENEXA,66215,KS,US
WREN INDUSTRIES LLC,14125,100000046278496,100000046288458,BILL_TO,100000046274120,1827,WREN INDUSTRIES LLC,100000046283103,A,14127,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3782,5157 US HWY 64 E,,,,POTTSVILLE,72858,AR,US
S & L REFRIGERATION,14126,100000046277413,100000046289279,BILL_TO,100000046274121,1561,S & L REFRIGERATION,100000046282837,A,13047,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4603,5002 BLACKBERRY RD,,,,SARCOXIE,64862,MO,US
US VANADIUM BENTON LLC,14127,100000046279534,100000046287137,BILL_TO,100000046274122,1074,US VANADIUM BENTON LLC,100000046282350,A,15163,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2461,4285 MALVERN RD,,,,HOT SPRINGS,71901,AR,US
US VANADIUM BENTON LLC,14127,100000046279534,100000046289093,SHIP_TO,100000046274122,1074,US VANADIUM BENTON LLC,100000046282350,A,15163,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4417,4285 MALVERN RD,,,,HOT SPRINGS,71901,AR,US
C & W SERVICES,14128,100000046279535,100000046287140,BILL_TO,100000046274123,1564,C & W SERVICES,100000046282840,A,15164,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2464,1200 W 20TH ST,,,,OKMULGEE,74447,OK,US
STEELWORX INDUSTRIAL GROUP,14129,100000046278945,100000046288128,BILL_TO,100000046274124,1301,STEELWORX INDUSTRIAL GROUP,100000046282577,A,14576,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3452,1860 E PUMP STATION RD,,,,FAYETTEVILLE,72701,AR,US
